id,O3,PM10,PM25-3,PM25-2,PM25,WS_HR,ANS
id_2711,16,20,13,13,12,1.9,6
id_2712,20,14,13,12,6,1.9,9
id_2713,16,24,12,6,9,1.6,16
id_2714,13,18,6,9,16,1.3,20
id_2715,13,26,9,16,20,1.3,19
id_2716,29,38,2,5,14,3.9,41
id_2717,46,70,5,14,41,4.1,40
id_2718,65,73,14,41,40,4,46
id_2719,73,86,41,40,46,3.7,34
id_2720,58,69,40,46,34,2.6,45
id_2721,50,68,46,34,45,2.9,30
id_2722,48,60,34,45,30,3.1,9
id_2723,37,56,45,30,9,2.7,24
id_2724,23,37,30,9,24,2.8,23
id_2725,9.5,29,9,24,23,1.9,19
id_2726,4.1,30,24,23,19,1.2,1
id_2727,1.4,30,23,19,1,1.6,6
id_2728,3.3,28,19,1,6,1.2,18
id_2729,9.2,10,1,6,18,2.2,16
id_2730,12,21,6,18,16,2.2,24
id_2731,17,32,18,16,24,2.7,25
id_2732,21,40,16,24,25,2.7,28
id_2733,19,42,24,25,28,3.4,17
id_2734,18,30,25,28,17,2.6,6
id_2735,18,30,28,17,6,2.4,10
id_2736,18,29,17,6,10,2.8,20
id_2737,18,39,6,10,20,2.9,25
id_2738,18,42,10,20,25,2.7,21
id_2739,22,40,20,25,21,2.9,10
id_2740,29,20,25,21,10,3.7,15
id_2741,39,37,21,10,15,3.4,38
id_2742,53,39,10,15,38,3.7,43
id_2743,58,56,15,38,43,4,62
id_2744,64,48,38,43,62,4.3,62
id_2745,72,70,43,62,62,4.2,56
id_2746,60,68,62,62,56,3.1,39
id_2747,37,75,62,56,39,3.1,26
id_2748,24,41,56,39,26,2.9,49
id_2749,20,33,39,26,49,2.5,49
id_2750,17,37,26,49,49,2,84
id_2751,16,41,49,49,84,2.2,53
id_2752,19,34,49,84,53,2.9,112
id_2753,23,27,84,53,112,3.2,69
id_2754,20,55,53,112,69,2.8,80
id_2755,17,80,112,69,80,2.6,18
id_2756,17,61,69,80,18,2.3,49
id_2757,13,51,80,18,49,3.3,70
id_2758,9.5,39,18,49,70,3.9,76
id_2759,9.5,46,49,70,76,4,25
id_2760,11,31,70,76,25,3.3,7
id_2761,12,19,76,25,7,3.6,7
id_2762,14,19,25,7,7,2.7,7
id_2763,18,25,7,7,7,2.8,15
id_2764,23,42,7,7,15,3.3,20
id_2765,37,59,7,15,20,3.9,30
id_2766,49,67,15,20,30,3.6,30
id_2767,58,65,20,30,30,3.1,29
id_2768,63,45,30,30,29,2.2,27
id_2769,58,37,30,29,27,2.3,26
id_2770,61,42,29,27,26,2.4,27
id_2771,47,42,27,26,27,2.9,27
id_2772,30,34,26,27,27,2.7,20
id_2773,12,33,27,27,20,1.6,13
id_2774,13,44,27,20,13,1.2,37
id_2775,14,49,20,13,37,2.5,63
id_2776,11,35,13,37,63,2.3,42
id_2777,9.1,48,37,63,42,2.5,26
id_2778,7.6,50,63,42,26,1.7,29
id_2779,4.5,82,42,26,29,1.5,29
id_2780,2.7,68,26,29,29,1.7,41
id_2781,2.3,85,29,29,41,1.7,22
id_2782,1.6,79,29,41,22,1.3,30
id_2783,1.5,89,41,22,30,1.5,36
id_2784,2,80,22,30,36,1.3,37
id_2785,4.2,67,30,36,37,1.2,31
id_2786,7,54,36,37,31,1,29
id_2787,14,32,37,31,29,1.7,41
id_2788,31,51,31,29,41,2,50
id_2789,52,65,29,41,50,1,43
id_2790,56,79,41,50,43,1.8,36
id_2791,43,68,50,43,36,2.2,41
id_2792,61,42,43,36,41,1.7,58
id_2793,51,50,36,41,58,2.5,58
id_2794,58,50,41,58,58,2.3,54
id_2795,50,40,58,58,54,2.4,58
id_2796,43,55,58,54,58,1.1,46
id_2797,26,50,54,58,46,0.8,36
id_2798,28,62,58,46,36,0.9,28
id_2799,27,44,46,36,28,1.7,29
id_2800,24,38,36,28,29,1.3,25
id_2801,23,26,28,29,25,1.6,12
id_2802,22,30,29,25,12,1.3,6
id_2803,21,24,25,12,6,2,7
id_2804,20,25,12,6,7,1.7,8
id_2805,9.1,36,6,7,8,0.9,15
id_2806,2.8,53,7,8,15,0.7,26
id_2807,0.8,55,8,15,26,1.5,31
id_2808,1.3,47,15,26,31,1.8,53
id_2809,3.1,39,26,31,53,1.7,51
id_2810,3.7,40,31,53,51,0.8,64
id_2811,5.2,50,53,51,64,0.4,30
id_2812,16,67,51,64,30,0.4,28
id_2813,32,77,64,30,28,0.4,26
id_2814,68,68,30,28,26,0.8,30
id_2815,67,42,28,26,30,1.3,37
id_2816,77,26,26,30,37,1.5,53
id_2817,63,51,30,37,53,3.2,67
id_2818,36,66,37,53,67,1.9,63
id_2819,34,69,53,67,63,0.7,63
id_2820,31,39,67,63,63,0.6,63
id_2821,28,37,63,63,63,1.9,21
id_2822,21,38,63,63,21,1,9
id_2823,13,33,63,21,9,1.4,17
id_2824,15,32,21,9,17,1.1,15
id_2825,19,20,9,17,15,1.4,22
id_2826,22,35,17,15,22,2,15
id_2827,17,25,15,22,15,1.7,22
id_2828,15,27,22,15,22,1.8,15
id_2829,14,23,15,22,15,2,17
id_2830,12,29,22,15,17,1.6,6
id_2831,9.7,40,15,17,6,1.7,13
id_2832,8.9,30,17,6,13,2.3,13
id_2833,7.4,34,6,13,13,1.4,24
id_2834,9.5,24,13,13,24,0.7,25
id_2835,26,38,13,24,25,1.5,26
id_2836,43,40,24,25,26,1,23
id_2837,60,45,25,26,23,1.2,30
id_2838,81,55,26,23,30,2.5,41
id_2839,80,79,23,30,41,3,51
id_2840,76,80,30,41,51,3,48
id_2841,59,85,41,51,48,2.6,37
id_2842,55,56,51,48,37,2.6,26
id_2843,51,68,48,37,26,2.2,32
id_2844,38,39,37,26,32,1.5,31
id_2845,34,38,26,32,31,0.4,30
id_2846,29,33,32,31,30,0.9,23
id_2847,22,45,31,30,23,1.6,24
id_2848,19,51,30,23,24,2,29
id_2849,14,42,23,24,29,1.5,32
id_2850,10,47,24,29,32,1.3,40
id_2851,13,48,29,32,40,1,37
id_2852,19,59,32,40,37,1.1,32
id_2853,23,45,40,37,32,1.1,17
id_2854,22,46,37,32,17,0.9,24
id_2855,35,25,32,17,24,1.3,15
id_2856,28,33,17,24,15,0.9,21
id_2857,20,22,24,15,21,0.6,14
id_2858,24,35,15,21,14,0.9,20
id_2859,27,40,21,14,20,0.8,22
id_2860,35,44,14,20,22,0.5,20
id_2861,39,33,20,22,20,0.8,28
id_2862,47,34,22,20,28,1.8,20
id_2863,61,31,20,28,20,0.2,23
id_2864,66,42,28,20,23,2.9,23
id_2865,62,53,20,23,23,1.9,29
id_2866,42,56,23,23,29,0.8,29
id_2867,33,56,23,29,29,1.6,15
id_2868,40,54,29,29,15,0.4,14
id_2869,40,40,29,15,14,0.6,7
id_2870,30,38,15,14,7,1.1,16
id_2871,19,19,14,7,16,1,14
id_2872,12,20,7,16,14,0.9,13
id_2873,7.3,17,16,14,13,1,4
id_2874,7.1,15,14,13,4,1,7
id_2875,5.8,31,13,4,7,0.5,11
id_2876,6.4,21,4,7,11,0.4,12
id_2877,7.9,17,7,11,12,1,7
id_2878,8.2,0,11,12,7,0.9,0
id_2879,9.8,4,12,7,0,1.5,0
id_2880,9.6,4,7,0,0,0.9,0
id_2881,15,14,0,0,0,1.5,4
id_2882,19,16,0,0,4,1.6,4
id_2883,19,30,0,4,4,0.7,7
id_2884,21,28,4,4,7,0.3,4
id_2885,28,51,4,7,4,0.9,13
id_2886,30,38,7,4,13,1.9,12
id_2887,32,45,4,13,12,1,20
id_2888,11,25,14,14,14,0.9,18
id_2889,12,19,14,14,18,0.9,15
id_2890,16,33,14,18,15,3.5,14
id_2891,17,37,18,15,14,3.4,16
id_2892,18,51,15,14,16,3.2,20
id_2893,20,54,14,16,20,3.4,18
id_2894,19,46,16,20,18,3.1,25
id_2895,24,36,20,18,25,3.4,17
id_2896,31,24,18,25,17,3.8,21
id_2897,34,40,25,17,21,4.5,22
id_2898,41,35,17,21,22,4.4,20
id_2899,49,41,21,22,20,5.1,24
id_2900,57,67,22,20,24,4.9,28
id_2901,57,82,20,24,28,4.7,41
id_2902,56,91,24,28,41,4.8,47
id_2903,58,75,28,41,47,4.1,44
id_2904,65,96,41,47,44,4.2,41
id_2905,56,82,47,44,41,3.7,51
id_2906,44,78,44,41,51,3.7,51
id_2907,35,40,41,51,51,3.4,57
id_2908,26,50,51,51,57,3.5,36
id_2909,29,51,51,57,36,3.2,23
id_2910,23,60,57,36,23,3.5,18
id_2911,21,49,36,23,18,3,16
id_2912,20,33,23,18,16,3.4,29
id_2913,17,25,18,16,29,3,17
id_2914,16,21,16,29,17,3.4,22
id_2915,14,35,29,17,22,3,10
id_2916,15,37,17,22,10,3.1,10
id_2917,13,36,22,10,10,3.4,9
id_2918,15,37,10,10,9,3.6,7
id_2919,12,34,10,9,7,3.9,16
id_2920,14,46,9,7,16,3.8,10
id_2921,19,28,7,16,10,3.7,9
id_2922,29,31,16,10,9,4.1,9
id_2923,30,31,10,9,9,3.6,15
id_2924,42,45,9,9,15,3,17
id_2925,45,56,9,15,17,3.1,12
id_2926,48,63,15,17,12,3,9
id_2927,46,45,17,12,9,2.8,14
id_2928,42,40,12,9,14,3.2,16
id_2929,32,32,9,14,16,3.1,16
id_2930,27,43,14,16,16,2.8,19
id_2931,20,32,16,16,19,2.4,19
id_2932,12,24,16,19,19,1.4,22
id_2933,9.7,15,19,19,22,1.6,17
id_2934,13,25,19,22,17,2.6,11
id_2935,12,17,22,17,11,2.7,5
id_2936,14,24,17,11,5,2.4,9
id_2937,13,23,11,5,9,2.1,10
id_2938,13,37,5,9,10,2,12
id_2939,12,33,9,10,12,2,4
id_2940,9.2,35,10,12,4,2.6,2
id_2941,8.7,30,12,4,2,2.2,3
id_2942,8.2,24,4,2,3,2.5,3
id_2943,11,9,2,3,3,2.7,8
id_2944,18,12,3,3,8,2.6,5
id_2945,29,26,3,8,5,3.3,14
id_2946,39,51,8,5,14,4.4,17
id_2947,43,44,5,14,17,4.9,21
id_2948,45,48,14,17,21,4.8,17
id_2949,49,44,17,21,17,4,14
id_2950,44,60,21,17,14,3.2,20
id_2951,41,49,17,14,20,3.8,16
id_2952,38,48,14,20,16,2.8,22
id_2953,29,46,20,16,22,1.8,13
id_2954,22,61,16,22,13,1.9,14
id_2955,18,42,22,13,14,2.3,13
id_2956,11,33,13,14,13,0.7,13
id_2957,6.1,21,14,13,13,1.7,16
id_2958,12,22,13,13,16,1.5,5
id_2959,11,19,13,16,5,1.7,5
id_2960,16,8,16,5,5,2.2,2
id_2961,16,22,5,5,2,2,5
id_2962,16,14,5,2,5,2.4,4
id_2963,14,24,2,5,4,2.7,3
id_2964,10,18,5,4,3,2.5,4
id_2965,9.1,27,4,3,4,2.6,9
id_2966,8.4,41,3,4,9,2.5,13
id_2967,13,34,4,9,13,2.9,11
id_2968,18,40,9,13,11,3.8,13
id_2969,27,20,13,11,13,3.7,6
id_2970,36,47,11,13,6,4.1,16
id_2971,50,42,13,6,16,4.2,11
id_2972,52,44,6,16,11,3.3,23
id_2973,56,36,16,11,23,3.6,14
id_2974,60,43,11,23,14,2.9,22
id_2975,45,46,23,14,22,3.1,19
id_2976,38,32,14,22,19,3.3,20
id_2977,36,30,22,19,20,2.8,14
id_2978,27,26,19,20,14,2.9,9
id_2979,18,31,20,14,9,3,13
id_2980,10,18,14,9,13,2.1,16
id_2981,7.2,33,9,13,16,1.7,19
id_2982,14,40,13,16,19,3.6,22
id_2983,17,37,16,19,22,4.3,17
id_2984,16,31,19,22,17,4.1,9
id_2985,14,19,22,17,9,3.4,0
id_2986,15,19,17,9,0,3.6,3
id_2987,15,14,9,0,3,3.9,3
id_2988,15,26,0,3,3,3.4,10
id_2989,15,27,3,3,10,2.6,11
id_2990,14,23,3,10,11,2.5,18
id_2991,15,6,10,11,18,2.7,11
id_2992,18,4,11,18,11,3.8,11
id_2993,27,4,18,11,11,4.2,8
id_2994,33,7,11,11,8,4.5,11
id_2995,43,16,11,8,11,4.4,16
id_2996,51,22,8,11,16,3.9,23
id_2997,52,24,11,16,23,2.3,25
id_2998,54,25,16,23,25,3,17
id_2999,47,28,23,25,17,3,11
id_3000,37,29,25,17,11,3,6
id_3001,33,27,17,11,6,3,7
id_3002,26,22,11,6,7,3,9
id_3003,19,20,6,7,9,2.4,12
id_3004,15,15,7,9,12,1.6,14
id_3005,12,23,9,12,14,2.3,11
id_3006,11,38,12,14,11,2.8,16
id_3007,12,39,14,11,16,3,11
id_3008,14,32,11,16,11,3.1,14
id_3009,11,28,16,11,14,2.9,7
id_3010,11,26,11,14,7,2.8,7
id_3011,13,19,14,7,7,2.9,5
id_3012,13,18,7,7,5,3.2,3
id_3013,15,16,7,5,3,3.1,3
id_3014,15,12,5,3,3,2.9,6
id_3015,15,5,3,3,6,2.8,6
id_3016,16,12,3,6,6,2.7,12
id_3017,24,17,6,6,12,4.4,7
id_3018,34,18,6,12,7,4.4,18
id_3019,42,37,12,7,18,4.1,21
id_3020,41,23,7,18,21,3,21
id_3021,45,23,18,21,21,3.2,34
id_3022,50,47,21,21,34,3.2,27
id_3023,44,56,21,34,27,2.9,21
id_3024,35,57,34,27,21,3,15
id_3025,33,40,27,21,15,2.4,13
id_3026,27,21,21,15,13,2.2,11
id_3027,13,24,15,13,11,2.2,9
id_3028,5.9,29,13,11,9,0.4,15
id_3029,1.3,45,11,9,15,1.8,20
id_3030,1,45,9,15,20,1.9,18
id_3031,0.8,35,15,20,18,1.8,16
id_3032,1.7,21,20,18,16,1.9,19
id_3033,2.8,21,18,16,19,1.3,13
id_3034,3.5,21,16,19,13,2,12
id_3035,4.7,21,19,13,12,1.6,13
id_3036,4.9,21,13,12,13,1.4,15
id_3037,3.8,23,12,13,15,1,13
id_3038,3.8,33,13,15,13,1.1,9
id_3039,6.6,42,15,13,9,2.3,7
id_3040,12,45,13,9,7,1.9,21
id_3041,21,46,9,7,21,2.9,21
id_3042,33,53,7,21,21,2.7,36
id_3043,54,49,21,21,36,2.8,22
id_3044,51,46,21,36,22,1.7,22
id_3045,38,38,36,22,22,2.5,16
id_3046,25,55,22,22,16,1.6,14
id_3047,23,39,22,16,14,2.7,12
id_3048,23,19,16,14,12,3.1,6
id_3049,23,12,14,12,6,2.4,11
id_3050,21,20,12,6,11,0.8,15
id_3051,20,45,6,11,15,1,12
id_3052,12,33,11,15,12,1.9,13
id_3053,7.9,36,15,12,13,2,13
id_3054,4.5,22,12,13,13,2.1,21
id_3055,4.9,33,13,13,21,1.5,18
id_3056,7.2,33,13,21,18,2.3,12
id_3057,9.7,26,21,18,12,1.8,10
id_3058,8.1,20,18,12,10,1.1,14
id_3059,4.3,23,12,10,14,1.8,12
id_3060,2.6,24,10,14,12,1.9,10
id_3061,5.9,29,14,12,10,1.7,10
id_3062,7.7,29,12,10,10,1.6,13
id_3063,8.8,28,10,10,13,1.5,11
id_3064,13,24,10,13,11,0.5,8
id_3065,24,31,13,11,8,0.8,8
id_3066,29,37,11,8,8,1.3,18
id_3067,38,46,8,8,18,1.5,22
id_3068,49,38,8,18,22,0.9,21
id_3069,53,55,18,22,21,1.4,13
id_3070,42,41,22,21,13,1.9,21
id_3071,47,40,21,13,21,1.5,26
id_3072,44,35,13,21,26,1.3,28
id_3073,47,40,21,26,28,0.6,18
id_3074,48,38,26,28,18,0.5,21
id_3075,42,24,28,18,21,0.5,16
id_3076,32,33,18,21,16,1.2,24
id_3077,28,38,21,16,24,0.9,31
id_3078,36,47,16,24,31,1.2,38
id_3079,40,41,24,31,38,1.1,24
id_3080,33,41,31,38,24,0.2,18
id_3081,26,32,38,24,18,1.3,12
id_3082,24,31,24,18,12,1.2,25
id_3083,21,37,18,12,25,1.6,21
id_3084,15,50,12,25,21,1.9,29
id_3085,9.8,52,25,21,29,1.5,22
id_3086,6.2,39,21,29,22,1.3,20
id_3087,7,32,29,22,20,0.5,26
id_3088,24,54,22,20,26,0.4,29
id_3089,47,60,20,26,29,0.6,29
id_3090,72,60,26,29,29,0.6,32
id_3091,101,56,29,29,32,1.9,37
id_3092,104,65,29,32,37,2,47
id_3093,85,69,32,37,47,1.8,48
id_3094,93,66,37,47,48,2.1,43
id_3095,69,64,47,48,43,2.1,35
id_3096,49,66,48,43,35,2.4,28
id_3097,41,44,43,35,28,2.4,22
id_3098,36,39,35,28,22,2,18
id_3099,29,40,28,22,18,1.2,14
id_3100,18,43,22,18,14,1.4,24
id_3101,22,60,18,14,24,1.3,24
id_3102,21,49,14,24,24,1.8,25
id_3103,23,58,24,24,25,1.9,26
id_3104,18,34,24,25,26,0.9,24
id_3105,17,24,25,26,24,1.4,23
id_3106,18,26,26,24,23,1.7,22
id_3107,15,26,24,23,22,1.4,27
id_3108,15,30,23,22,27,1.3,24
id_3109,18,31,22,27,24,1.8,15
id_3110,20,40,27,24,15,1.4,8
id_3111,22,48,24,15,8,1.1,16
id_3112,32,64,15,8,16,0.1,24
id_3113,44,48,8,16,24,2,25
id_3114,67,33,16,24,25,2.2,30
id_3115,78,35,24,25,30,2.5,26
id_3116,86,38,25,30,26,2.9,41
id_3117,86,78,30,26,41,3.2,34
id_3118,56,46,26,41,34,1,45
id_3119,42,76,41,34,45,3,45
id_3120,49,37,34,45,45,1.7,43
id_3121,34,47,45,45,43,1.5,30
id_3122,27,31,45,43,30,1.4,18
id_3123,20,40,43,30,18,1,22
id_3124,16,42,30,18,22,1.2,17
id_3125,12,60,18,22,17,1,22
id_3126,14,77,22,17,22,2.5,15
id_3127,6.8,65,17,22,15,2.3,16
id_3128,5,33,22,15,16,1.8,9
id_3129,7.1,4,15,16,9,1.4,5
id_3130,9.4,23,16,9,5,1,9
id_3131,14,25,9,5,9,0.7,12
id_3132,14,25,5,9,12,0.8,12
id_3133,9.2,10,9,12,12,1.6,16
id_3134,7.4,19,12,12,16,1.5,16
id_3135,7.2,27,12,16,16,0.9,16
id_3136,11,41,16,16,16,1,15
id_3137,21,33,16,16,15,1.2,14
id_3138,25,40,16,15,14,1,16
id_3139,34,24,15,14,16,1.3,15
id_3140,40,25,14,16,15,2.2,15
id_3141,42,17,16,15,15,1.5,15
id_3142,38,18,15,15,15,1.2,13
id_3143,36,19,15,15,13,0.6,15
id_3144,38,17,15,13,15,0.8,15
id_3145,44,23,13,15,15,0.6,16
id_3146,58,24,15,15,16,1,21
id_3147,44,19,15,16,21,0.4,24
id_3148,28,27,16,21,24,1.6,25
id_3149,25,23,21,24,25,1.7,24
id_3150,28,23,24,25,24,1.9,27
id_3151,27,28,25,24,27,2.6,27
id_3152,27,31,24,27,27,2.3,26
id_3153,28,47,27,27,26,1.9,27
id_3154,29,39,27,26,27,1.8,25
id_3155,31,41,26,27,25,1.7,18
id_3156,30,55,27,25,18,1.5,18
id_3157,30,55,25,18,18,1.5,18
id_3158,30,55,18,18,18,1.5,18
id_3159,30,55,18,18,18,1.5,18
id_3160,30,55,18,18,18,1.5,15
id_3161,30,39,18,18,15,2.6,15
id_3162,39,43,18,15,15,2.8,18
id_3163,48,23,15,15,18,1.8,21
id_3164,59,38,15,18,21,0.7,23
id_3165,69,49,18,21,23,3.1,27
id_3166,70,73,21,23,27,2.6,31
id_3167,68,58,23,27,31,1.8,30
id_3168,77,24,27,31,30,1.2,27
id_3169,72,21,31,30,27,0.9,26
id_3170,59,43,30,27,26,0.8,17
id_3171,52,70,27,26,17,0.9,23
id_3172,31,72,26,17,23,2,19
id_3173,27,64,17,23,19,1.6,27
id_3174,27,62,23,19,27,1.7,18
id_3175,36,50,19,27,18,1.3,30
id_3176,34,27,18,13,11,3.8,20
id_3177,41,40,13,11,20,4.3,17
id_3178,50,60,11,20,17,3.6,25
id_3179,54,66,20,17,25,4.2,21
id_3180,58,90,17,25,21,3.7,29
id_3181,63,55,25,21,29,3.3,31
id_3182,71,66,21,29,31,3.7,26
id_3183,64,36,29,31,26,3.3,33
id_3184,69,75,31,26,33,3.5,38
id_3185,60,63,26,33,38,3.6,38
id_3186,55,71,33,38,38,3,32
id_3187,54,49,38,38,32,2.9,28
id_3188,48,51,38,32,28,3.6,33
id_3189,49,61,32,28,33,5.3,29
id_3190,47,58,28,33,29,5.2,25
id_3191,50,55,33,29,25,4.1,22
id_3192,49,44,29,25,22,4,20
id_3193,47,39,25,22,20,4.2,19
id_3194,45,35,22,20,19,3.7,21
id_3195,38,23,20,19,21,4.4,20
id_3196,37,30,19,21,20,4,18
id_3197,40,24,21,20,18,4,12
id_3198,38,22,20,18,12,3.4,15
id_3199,35,20,18,12,15,3.6,13
id_3200,37,21,12,15,13,4.4,18
id_3201,44,40,15,13,18,5.5,27
id_3202,54,46,13,18,27,6,30
id_3203,56,71,18,27,30,5.3,44
id_3204,56,73,27,30,44,5.4,48
id_3205,60,110,30,44,48,5.1,65
id_3206,63,105,44,48,65,5.3,50
id_3207,54,109,48,65,50,3,38
id_3208,49,71,65,50,38,2.4,10
id_3209,51,42,50,38,10,3.8,15
id_3210,49,32,38,10,15,3,15
id_3211,44,34,10,15,15,3.3,15
id_3212,40,34,15,15,15,3,13
id_3213,37,33,15,15,13,2.3,12
id_3214,35,34,15,13,12,2.9,22
id_3215,29,45,13,12,22,3.4,27
id_3216,25,54,12,22,27,3.7,23
id_3217,25,53,22,27,23,3.8,20
id_3218,24,49,27,23,20,3.4,12
id_3219,23,54,23,20,12,3.3,21
id_3220,22,40,20,12,21,3.2,18
id_3221,20,44,12,21,18,2.8,20
id_3222,19,30,21,18,20,2.8,22
id_3223,24,32,18,20,22,3.3,20
id_3224,29,30,20,22,20,3.9,24
id_3225,38,45,22,20,24,4.2,12
id_3226,39,39,20,24,12,4.3,21
id_3227,43,49,24,12,21,4.1,16
id_3228,52,47,12,21,16,3.1,22
id_3229,50,55,21,16,22,2.3,15
id_3230,47,39,16,22,15,2.6,22
id_3231,46,15,22,15,22,3,16
id_3232,39,11,15,22,16,2.5,23
id_3233,36,21,22,16,23,2.6,22
id_3234,20,32,16,23,22,2,19
id_3235,13,30,23,22,19,0.8,7
id_3236,7.8,23,22,19,7,1,0
id_3237,5.1,27,19,7,0,1.4,2
id_3238,4,24,7,0,2,1.9,5
id_3239,3.9,17,0,2,5,1.5,7
id_3240,23,2,2,5,7,2.1,3
id_3241,23,2,5,7,3,0.8,1
id_3242,20,8,7,3,1,1.1,0
id_3243,12,19,3,1,0,0.9,2
id_3244,10,24,1,0,2,0.9,3
id_3245,8.2,22,0,2,3,0.9,3
id_3246,14,30,2,3,3,2.1,2
id_3247,22,22,3,3,2,1.9,3
id_3248,23,33,3,2,3,2.8,12
id_3249,30,20,2,3,12,2.6,12
id_3250,48,50,3,12,12,1.4,19
id_3251,72,37,12,12,19,1.4,21
id_3252,81,44,12,19,21,2.1,27
id_3253,50,42,19,21,27,2.6,22
id_3254,60,39,21,27,22,2.6,15
id_3255,59,40,27,22,15,2.3,21
id_3256,54,31,22,15,21,2.5,17
id_3257,47,42,15,21,17,0.6,13
id_3258,43,42,21,17,13,0.5,9
id_3259,33,28,17,13,9,0.7,14
id_3260,25,30,13,9,14,1,19
id_3261,17,31,9,14,19,1.5,10
id_3262,14,28,14,19,10,1.1,10
id_3263,11,25,19,10,10,1.1,17
id_3264,10,19,10,10,17,1.2,17
id_3265,9.9,29,10,17,17,1,13
id_3266,7.8,22,17,17,13,1,2
id_3267,6.6,14,17,13,2,0.5,6
id_3268,6.1,32,13,2,6,1,12
id_3269,5.6,30,2,6,12,1,22
id_3270,16,42,6,12,22,1,19
id_3271,15,21,12,22,19,0.9,14
id_3272,22,21,22,19,14,0.6,6
id_3273,22,12,19,14,6,1,16
id_3274,29,12,14,6,16,0.4,11
id_3275,25,12,6,16,11,0.6,12
id_3276,27,25,16,11,12,1.1,0
id_3277,34,17,11,12,0,1.5,6
id_3278,38,33,12,0,6,0.6,11
id_3279,32,26,0,6,11,1.4,15
id_3280,28,32,6,11,15,2.1,14
id_3281,32,28,11,15,14,2.1,7
id_3282,26,19,15,14,7,1.6,5
id_3283,13,17,14,7,5,1.5,4
id_3284,11,8,7,5,4,2.3,2
id_3285,8.2,30,5,4,2,1.7,6
id_3286,9,34,4,2,6,1.9,4
id_3287,8.6,32,2,6,4,1.9,11
id_3288,8.2,21,6,4,11,1.3,9
id_3289,7.3,37,4,11,9,1.2,13
id_3290,7.7,49,11,9,13,1.5,12
id_3291,6.6,55,9,13,12,1,16
id_3292,3.6,35,13,12,16,1.1,13
id_3293,3.8,36,12,16,13,1,6
id_3294,6.7,35,16,13,6,1.1,11
id_3295,13,35,13,6,11,0.9,9
id_3296,21,34,6,11,9,1.7,11
id_3297,28,27,11,9,11,1.6,1
id_3298,32,34,9,11,1,1.5,10
id_3299,35,21,11,1,10,1.4,7
id_3300,41,17,1,10,7,0.7,20
id_3301,61,26,10,7,20,1.7,16
id_3302,84,57,7,20,16,1.5,27
id_3303,82,70,20,16,27,2.1,30
id_3304,77,85,16,27,30,2.4,38
id_3305,50,72,27,30,38,2.1,37
id_3306,39,74,30,38,37,0.7,29
id_3307,24,39,38,37,29,0.7,27
id_3308,16,54,37,29,27,1.2,19
id_3309,15,41,29,27,19,1.6,22
id_3310,14,49,27,19,22,1.9,22
id_3311,7.2,34,19,22,22,1.8,23
id_3312,5,38,22,22,23,1.6,25
id_3313,7,54,22,23,25,1.7,21
id_3314,10,50,23,25,21,1.1,27
id_3315,17,62,25,21,27,1,22
id_3316,13,53,21,27,22,1,27
id_3317,9.7,49,27,22,27,1.3,19
id_3318,13,37,22,27,19,0.7,22
id_3319,29,37,27,19,22,1.7,21
id_3320,33,27,19,22,21,1.7,33
id_3321,44,25,22,21,33,1.6,28
id_3322,64,21,21,33,28,2.3,28
id_3323,77,59,33,28,28,2.3,34
id_3324,231,58,28,28,34,2.1,37
id_3325,231,63,28,34,37,0.8,35
id_3326,0,29,34,37,35,1.2,35
id_3327,35,29,37,35,35,0.8,22
id_3328,35,28,35,35,22,1.7,13
id_3329,42,21,35,22,13,1.9,15
id_3330,39,23,22,13,15,1.6,11
id_3331,32,29,13,15,11,1.7,22
id_3332,22,29,15,11,22,1.7,17
id_3333,20,24,11,22,17,1.5,15
id_3334,22,8,22,17,15,1.3,5
id_3335,21,10,17,15,5,1.8,8
id_3336,20,30,15,5,8,2.3,6
id_3337,23,30,5,8,6,2.4,11
id_3338,20,45,8,6,11,1.8,4
id_3339,20,32,6,11,4,1.9,4
id_3340,21,51,11,4,4,2.3,6
id_3341,19,43,4,4,6,1.9,10
id_3342,19,40,4,6,10,2.2,10
id_3343,22,49,6,10,10,2.2,6
id_3344,26,31,10,10,6,3.6,3
id_3345,34,51,10,6,3,2.8,5
id_3346,45,23,6,3,5,2.6,2
id_3347,54,35,3,5,2,2.6,8
id_3348,61,12,5,2,8,2.9,14
id_3349,66,23,2,8,14,2.6,21
id_3350,72,32,8,14,21,2,22
id_3351,64,53,14,21,22,2.6,26
id_3352,61,69,21,22,26,1.2,26
id_3353,59,53,22,26,26,0.7,25
id_3354,42,33,26,26,25,1.7,16
id_3355,40,25,26,25,16,2.5,13
id_3356,47,20,25,16,13,2.4,6
id_3357,37,30,16,13,6,1.8,3
id_3358,32,12,13,6,3,2,4
id_3359,27,34,6,3,4,1.3,6
id_3360,26,29,3,4,6,1.9,6
id_3361,22,32,4,6,6,3.1,5
id_3362,22,16,6,6,5,2.9,5
id_3363,21,12,6,5,5,2,9
id_3364,19,22,5,5,9,2.2,5
id_3365,16,26,5,9,5,2.9,7
id_3366,16,24,9,5,7,2.8,4
id_3367,17,17,5,7,4,3,7
id_3368,22,25,7,4,7,3.8,13
id_3369,29,36,4,7,13,4.1,13
id_3370,41,41,7,13,13,3.9,20
id_3371,50,23,13,13,20,3.4,17
id_3372,55,20,13,20,17,3.5,22
id_3373,51,23,20,17,22,4.2,24
